Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(Question)	CF(Choices)	CF(VideoURL)	CF(VideoPosition)	CF(PageId)	CF(UnitId)	CF(Action)	CF(Result)
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:25:51	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measuring/graphing motion-q1	48	N/A	48	CORRECT	userAnswer	value entered	constant	In science, constant acceleration will be seen as constant rate.	N/A	2	3	admin	N/A	constant acceleration	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	Constant acceleration occurs when velocity is changing at a ____________ rate.   	N/A	N/A	N/A	d94a4553f9bc452daec1c995344b595a	e1c57df5e56642c896f51c1f7c27f43b	textbox get answer	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:25:56	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q2	11	N/A	11	HINT				Acceleration = ((Final Speed -Initial Speed))/Time	N/A	1	3	admin	N/A	measuring/graphing motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C	N/A	N/A	d94a4553f9bc452daec1c995344b595a	da9e0fbee725467f8546db5c9485546b	multiple choice get hint	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:25:56	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q2	11	N/A	11	HINT				For acceleration to be great, more distance is covered in a shorter period of time.	N/A	2	3	admin	N/A	measuring/graphing motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C	N/A	N/A	d94a4553f9bc452daec1c995344b595a	da9e0fbee725467f8546db5c9485546b	multiple choice get hint	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:25:57	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q2	11	N/A	11	HINT				Enter “B” because on a SPEED/TIME graph the greatest acceleration is the steepest line (slope).	N/A	3	3	admin	N/A	measuring/graphing motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C	N/A	N/A	d94a4553f9bc452daec1c995344b595a	da9e0fbee725467f8546db5c9485546b	multiple choice get hint	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:25:58	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q2	11	N/A	11	HINT				Acceleration = ((Final Speed -Initial Speed))/Time	N/A	1	3	admin	N/A	measuring/graphing motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C	N/A	N/A	d94a4553f9bc452daec1c995344b595a	da9e0fbee725467f8546db5c9485546b	multiple choice get hint	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:25:59	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measuring/graphing motion-q2	11	N/A	11	HINT				For acceleration to be great, more distance is covered in a shorter period of time.	N/A	2	3	admin	N/A	measuring/graphing motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  	A| B| C	N/A	N/A	d94a4553f9bc452daec1c995344b595a	da9e0fbee725467f8546db5c9485546b	multiple choice get hint	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:26:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	Graphing Constant Acceleration	42	None	N/A	N/A	N/A	N/A	d94a4553f9bc452daec1c995344b595a	e1c57df5e56642c896f51c1f7c27f43b	menu link clicked	Practice
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:26:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Practice	Practice	42	None	N/A	N/A	N/A	N/A	b6c65db50cbe4cf5b9083d80af20a055	31f0f483305648e394b87db895758052	page loaded	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:26:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Practice	Practice	42	None	N/A	N/A	N/A	N/A	b6c65db50cbe4cf5b9083d80af20a055	31f0f483305648e394b87db895758052	unit filled	N/A
c8ccb3c80227fdbdfe3b932383d7fa82	22-76bafb2a-20180212153755	2018-02-12 15:37:55	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:Testing+CS309+2015_T1	Line	Slope	Unit	22	None	N/A	N/A	N/A	N/A	49796cc5bbc34e4ea71693c4dbc0a83b	c657644a069c48b4bb3f7d39610439bf	page loaded	N/A
c8ccb3c80227fdbdfe3b932383d7fa82	22-76bafb2a-20180212153755	2018-02-12 15:37:55	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:Testing+CS309+2015_T1	Line	Slope	Unit	22	None	N/A	N/A	N/A	N/A	49796cc5bbc34e4ea71693c4dbc0a83b	c657644a069c48b4bb3f7d39610439bf	unit filled	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:41:32	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Constant Speed - Distance/Time Graph	42	None	N/A	N/A	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	c5a2fb9362774cbfbe1f729973a7fc66	page loaded	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-12 15:41:32	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Constant Speed - Distance/Time Graph	42	None	N/A	N/A	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	c5a2fb9362774cbfbe1f729973a7fc66	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:42:19	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Line	Equation of a Line in Standard Form	Unit	42	None	N/A	N/A	N/A	N/A	872fe77892e34c6699c4316e9e87a6bf	e1fb850fd68d4afe95e4349942474e41	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:42:19	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Line	Equation of a Line in Standard Form	Unit	42	None	N/A	N/A	N/A	N/A	872fe77892e34c6699c4316e9e87a6bf	e1fb850fd68d4afe95e4349942474e41	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:42:22	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Line	Equation of a Line in Standard Form	Unit	42	None	N/A	N/A	N/A	N/A	872fe77892e34c6699c4316e9e87a6bf	e1fb850fd68d4afe95e4349942474e41	menu link clicked	Find the Slope of Parallel Lines
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:42:25	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Line	Y-intercepts	Unit	42	None	N/A	N/A	N/A	N/A	172833fca7e34428b21dfed86937d40a	7b58a17921b843cb8014cc8e5de3c06f	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:42:25	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Line	Y-intercepts	Unit	42	None	N/A	N/A	N/A	N/A	172833fca7e34428b21dfed86937d40a	7b58a17921b843cb8014cc8e5de3c06f	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:45:47	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Line	Y-intercepts	Unit	42	None	N/A	N/A	N/A	N/A	172833fca7e34428b21dfed86937d40a	7b58a17921b843cb8014cc8e5de3c06f	menu link clicked	Systems of Linear Equations (One Solution)
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:45:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Systems of Linear Equations(0)	systems of linear equations (one solution)	Unit	42	None	N/A	N/A	N/A	N/A	206d808ab475471e93e663404152f3dc	d43cbb0f40a34f3196f72dfb10c588da	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:45:49	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Systems of Linear Equations(0)	systems of linear equations (one solution)	Unit	42	None	N/A	N/A	N/A	N/A	206d808ab475471e93e663404152f3dc	d43cbb0f40a34f3196f72dfb10c588da	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:52:22	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Systems of Linear Equations	Systems of Linear Equations (One Solution)	Unit	42	None	N/A	N/A	N/A	N/A	206d808ab475471e93e663404152f3dc	d43cbb0f40a34f3196f72dfb10c588da	menu link clicked	The distance between two points
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:52:23	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	The Distance Between Two Points(0)	The distance between two points	Unit	42	None	N/A	N/A	N/A	N/A	430ac20339a641fbbd8176d684e49d77	8bc2ac177b184c0e94e9dbb037cf2e6d	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:52:23	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	The Distance Between Two Points(0)	The distance between two points	Unit	42	None	N/A	N/A	N/A	N/A	430ac20339a641fbbd8176d684e49d77	8bc2ac177b184c0e94e9dbb037cf2e6d	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:55:40	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	The Distance Between Two Points(0)	The distance between two points	Unit	42	None	N/A	N/A	N/A	N/A	430ac20339a641fbbd8176d684e49d77	8bc2ac177b184c0e94e9dbb037cf2e6d	menu link clicked	Area of a Triangle
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:55:41	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Area of a Triangle(0)	Area of a Triangle	Unit	42	None	N/A	N/A	N/A	N/A	2b75ec446db446db87dd2726d215ace9	4318b88106944f088f6be0a07824ecdd	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:55:42	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Area of a Triangle(0)	Area of a Triangle	Unit	42	None	N/A	N/A	N/A	N/A	2b75ec446db446db87dd2726d215ace9	4318b88106944f088f6be0a07824ecdd	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:58:26	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Area of a Triangle(0)	Area of a Triangle	Unit	42	None	N/A	N/A	N/A	N/A	2b75ec446db446db87dd2726d215ace9	4318b88106944f088f6be0a07824ecdd	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:58:26	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Area of a Triangle(0)	Area of a Triangle	Unit	42	None	N/A	N/A	N/A	N/A	2b75ec446db446db87dd2726d215ace9	4318b88106944f088f6be0a07824ecdd	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:58:28	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Area of a Triangle(0)	Area of a Triangle	Unit	42	None	N/A	N/A	N/A	N/A	2b75ec446db446db87dd2726d215ace9	4318b88106944f088f6be0a07824ecdd	menu link clicked	Squares
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:58:29	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:58:29	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:59:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:59:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:59:28	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	unit icon clicked	Unit
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 15:59:35	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	unit icon clicked	Unit
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:00:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Squares	Squares	Unit	42	None	N/A	N/A	N/A	N/A	fe099d8e000140e5a88024540b0d1223	fbc6d5e0fb8b4ce7b84dbeb40d98436e	menu link clicked	Midpoints
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:00:40	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Midpoints and Applications of Midpoint(0)	Midpoints	Unit	42	None	N/A	N/A	N/A	N/A	4c8520a2b8c2469c81d3591aa534351b	de447dd71a6d42c88e4608bd71cba9e4	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:00:40	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Midpoints and Applications of Midpoint(0)	Midpoints	Unit	42	None	N/A	N/A	N/A	N/A	4c8520a2b8c2469c81d3591aa534351b	de447dd71a6d42c88e4608bd71cba9e4	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:03:02	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Midpoints and Applications of Midpoint(0)	Midpoints	Unit	42	None	N/A	N/A	N/A	N/A	4c8520a2b8c2469c81d3591aa534351b	de447dd71a6d42c88e4608bd71cba9e4	menu link clicked	Circles
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:03:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Circles(0)	Circles	Unit	42	None	N/A	N/A	N/A	N/A	4385b66679a047bf83fde254d5b279db	208a1edf9841484c9e3aff9759d63ff6	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:03:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Circles(0)	Circles	Unit	42	None	N/A	N/A	N/A	N/A	4385b66679a047bf83fde254d5b279db	208a1edf9841484c9e3aff9759d63ff6	unit filled	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:03:17	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Circles(0)	Circles	Unit	42	None	N/A	N/A	N/A	N/A	4385b66679a047bf83fde254d5b279db	208a1edf9841484c9e3aff9759d63ff6	unit icon clicked	Unit
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:24:54	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Circles(0)	Circles	Unit	42	None	N/A	N/A	N/A	N/A	4385b66679a047bf83fde254d5b279db	208a1edf9841484c9e3aff9759d63ff6	menu link clicked	Ellipses
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:24:56	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Ellipses	Ellipses	Unit	42	None	N/A	N/A	N/A	N/A	684d8472664a434c8eaa67e8ff96e647	62e57065e14644ffae58663f98bf88e7	page loaded	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-12 16:24:56	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Ellipses	Ellipses	Unit	42	None	N/A	N/A	N/A	N/A	684d8472664a434c8eaa67e8ff96e647	62e57065e14644ffae58663f98bf88e7	unit filled	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-12 16:35:28	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	8b9b6ca01d6340c892e76ced728d9439	page loaded	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-12 16:35:28	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	8b9b6ca01d6340c892e76ced728d9439	unit filled	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-12 16:35:37	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	motion-checkpoint-1	9	N/A	9	HINT				Reread the information in the 2nd paragraph under the heading, “Motion Defined”.	N/A	0	3	admin	N/A	motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	To review, motion is the change in the (1)__________ of an object over (2)_________ . <br/><br/> Answer for (1):	N/A	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	4f958275bd5d446ba1220039f7be98af	textbox get hint	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-12 16:46:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	8b9b6ca01d6340c892e76ced728d9439	page loaded	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-12 16:46:06	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	8b9b6ca01d6340c892e76ced728d9439	unit filled	N/A
